vintage_id,review,year,wine_alcohol,country,region,price,rating,grape
156263848,"Won what a wine, really great Pinot ",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
167320307,Aromas of American oak and blueberries. Taste is well balanced with a decent amount of tannins. Fantastic. ,2010.0,15.0,Spain, Rioja Alta,22.26,4.3,Tempranillo
156848268,"-Oohhh it’s very sweet!
-This is my go-to wine. I usually buy it when I’m invited. It doesn’t have this nose thing. Very easy to drink. 
I feel like it’s very genderless compared to the other one.
-I normally don’t like red wine, and I like this one, so I guess it’s a 5. 
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
161074726,"Delicious!  This wine is full-bodied and dry with notes of cherry, blackberry, chocolate and coffee. Pleasantly pleasing balance of tannins and acidity. ",2018.0,14.5,Italy, Montepulciano d'Abruzzo,16.69,3.8,Montepulciano
156263848,Buttery but in a good way,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
150293804,"First, full of tannin 
 oak oak  leather cherry cassis cassis  blackberry plum black fruit",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
156848268,"When I saw in Biedronka this wine from the recognized winery Felix Solis, I didn't think twice. 

Well, I have to say that isn't my kind of wine, too sweet for me but without sugar added. 
Anyway, the wine deserves at least 3 stars, is balanced and drinkable. Good price. ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,Amazing bouquet of fruits,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Sorry no detailed notes. This is decent value. Tons of red fruit, smoke and other oak attributes. Very easy drinking 👌🏻",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
150611659,"Fun again 

Enjoyed with Blue Apron spicy Chorizo meatballs in a chipotle peanut butter sauce.   ",2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
157739188,"Blackcurrant, baking spice, bramble, menthol. Strawberry ",2016.0,,Italy, Toscana,11.06,4.0,Merlot
162906933,"Fantastic Super Tuscan. Bold throughout, great finish. Cherry, tobacco, plum. ",2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
1469676,An excellent and balanced mix of grapes from the regions of Puglia and Abruzzo. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Oak and vanilla  presence on this smooth Californian pinot,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"3.8 - Very opulent. The tannins are moderate and very fine. Fat, fleshy fruit is the order of the day here, almost as if you were walking through an orchard and pick only the most beautiful and aromatic fruit. An intense but beguilingly soft wine both on the nose and on the palate.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Great wine - a pleasure of smooth chocolate embedded in silk cherry. Aftertaste lasts for years 😂
Strongly recommended!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,À nice talk and dinner wine with flavour of vanilla.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,I really felt it's one of the best Rosa for fish. One of the best. Enjoy it. It's very good,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
150319009,"A third wine: the head is going to hurt in the morning 😫
A youthful Italian number, with sour cherry pastille and huge acidic vibrancy. Definitely less intense than the last, but 1/3 of the price. Contrasting and nice in its own right, but slightly one dimensional I guess. A time and a place, but my palate prefers a bit more complexity please. Quite typical for this producer, and will
no doubt please fans of this style. ",2017.0,,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,if you have to drinck only 1 sort of wine inyour life. this is The one ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
14380601,"Blackberry, oak and smokeiness on the nose. High acidity but the riedel winewing glases are able to balance it out. Blackberry, blueberry eucalyptus, oak and hints of red fruit on the tongue.",2015.0,14.5,Italy, Taurasi,36.26,3.9,Aglianico
1469676,Full body. Blueberry and plums. Great wine.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
164942605,"Fruity, Jamy. A bit sweet but pleasant finish. Very easy drinking. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
164942605,"Fruity, easy drinker, dark fruit, ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
1469676,"rediculously good for the price point. plummy, chocolaty smooth finish. great with pasta and salad. let it breathe for a while or diffuse",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Amazing wine  vanilla chocolate red fruit black fruit,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Wonderful Wonderful Vine ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Wow what a wine! Going to get a bunch of this stuff. Perfectly balanced vanilla, cherry, oak , chocolate , tobacco. Wonderful stuff",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Merry x-mas everybody...🌟🎄🍷
Very nice plum, cherry, vanilla, tobacco and oaky note. For my taste 4.1🌟!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156355599,"Smoked bacon, caramel ",2018.0,14.0,Italy, Primitivo di Manduria,13.86,4.3,Primitivo
160199878,Lovely Langhe Nebbiolo: really accessible and smooth but great moderate tannin level abd good Nebbiolo leather and blackberries. Lovely wine and great value. ,2019.0,14.0,Italy, Langhe,19.59,3.9,Nebbiolo
156848268,very good nice balanced vanilla oak blackberry ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,"Dark fruits, little oaky, ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"Flattering wine, less my style ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804,Full body from the beginning and a gift that keeps giving. Taste of sweet leather and strong berries. Very recommendable!!,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,A near 4.5. Powerful without the sweetness of puglia ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"Very smooth and taste, fresh spring",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
166112946,"Powerful taste, strong fruity beginning,  some hints of vanilla. Great full flavour",2020.0,,Spain, Vino de España,8.26,4.1,Monastrell
158565485,"Decent, aromatic, a touch acidic.",2018.0,,Italy, Toscana,15.43,3.9,Sangiovese
1469676,Good taste with meat,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160136298,"On special offer in Asda, 25% off, 6
£6.37. Unbelievably good value. ",2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
167154204,The type of wine for my taste. Very well balanced and doesn’t bite the tongue even though having quite the alcohol level.,2022.0,,Spain, Vino de España,8.26,4.1,Shiraz/Syrah
156848268,"ripe cherry, wet wood, leather, smoked prunes, blackcurrant jam and juice; pretty nice wine full of interesting notes and for this money? It's a steal if you ask me, definitely one of the most interesting bottles in my local discount store",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"Agree with other comment about tartness but very good and I should have let breath. 
",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
167320307,"Lives up to its rating. Evenly balanced across the board. Oaky, mainly darker fruit, leathery, and some vanilla. Decanted 2 hrs prior and drinking well. ",2010.0,15.0,Spain, Rioja Alta,22.26,4.3,Tempranillo
1469676,"Dark in color. Plums, blackberries, licorice, leathery on my nose. Earthy at the end of my palate. Sweet tender, so awesome with my dry aged meat. Perfect balance of tanin, acidity.   It just awesome.  I really enjoyed it. Definitely looking to buy cases. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Let it air for around half an hour before drinking. Taste and after taste is great.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
159381531,Lighter side of reds. Easily drinkable but not so unique flavors ,2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
1469676,Beautiful every time. Great potential!,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156355599,chocolate oak cherry balsamic ,2018.0,14.0,Italy, Primitivo di Manduria,13.86,4.3,Primitivo
156848268,Rich and complex.  A really good Shiraz blend from Spain.  ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
159498249,"Cherrys and dark fruit, med-full bodied.  Very tasty, excellent for Italian primitivo, on par with some CA zins, only short- med finish or would rate higher.",2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
156101231,Good value!! Good taste ,2018.0,15.0,Italy, Veneto,8.76,4.1,Corvina
156848268,Very good price. 6€ in Spain for a good wine,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
159498249,vanilla cherry plum dark fruit earthy jam chocolate ,2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
1469676,"ruby red color with flashes of violet, dense, dark impenetrabile.sentori cherry, grape and red prugna.e a strictly winter to combine with important preparations of dogs or robust sauces.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Made from blend of 5 different autochthonous varieties (Montepulciano, Primitivo, Sangiovese and others)

Fragrant with oak and smoke, yet soft fruit at the core, accented by caramel and vanilla. Thickly woven sip with super fruit concentration with soft rich mouthfeel. A jammy finish with plum jelly and aromatic herbs kick in. Delicious. Price indication in Vivino seems something wrong. 4.3 ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Wow that is a heavy bottle!,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
157739188,"Really Really Good. 
I’m building a reserve and I will include this. ",2016.0,,Italy, Toscana,11.06,4.0,Merlot
167320307,Opens up well after a long decant. Vanilla and Plum. Tight tannins and a long oak finish. ,2010.0,15.0,Spain, Rioja Alta,22.26,4.3,Tempranillo
159498249,vanilla oak plum ,2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
1469676,"Delicious red with five grape varietals, medium dry, long finish, high tannin, notes of chocolate, and caramel. One of the most delicious wines I have ever tasted. Can be had as a dessert. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Fruity and good value,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Nice full body Italian bought at 16 eur and a bargain. One of my last bottles and it never lets you down. Made on 5 different grapes from 5 different vineyards. Try it - well balanced and not sweet ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
157739188,Really good for this price range.  Would have thought it would be in the $20-25 range.  Full bodied and smooth.  Will be buying this again.  ,2016.0,,Italy, Toscana,11.06,4.0,Merlot
1469676,Beautiful flavors and better than some more expensive wines ! Shared with friends at ViVo restaurant in Edmonton . ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Gorgeous deep black red colour with a brownish tinge when swirled round the glass. Aromas of sweet cherries. Bold, persistent flavours of blueberries and mulberries giving a slightly sweetish edge. Well structured tannins give a long aftertaste of oak, vanilla and chocolate. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
164942605,"Lovely tasteful igt wine from Italy. Nose has raspberry, black berries, cherry, some oak notes vanilla hint , . Mouth has fresh sours from redberries. Good body and finish. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
1469676,Wonderful on its own or with Puglian food. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Not my cup of tea. Thin, light bodied, light on fruit and heavy on mineral. I didn’t decant this so maybe it’s an unfair review but it wasn’t very enjoyable….updated rating: much more enjoyable day 2 after opening the bottle. Guess it needed to breathe. The fruit flavors came forward…became a bit jammy with lots of vanilla and hints of leather in a very balanced taste (not too acidic and not too tannic). Quite good. ",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"Just perfect! Nothing more, nothing less.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Juicy cherries and indeed a buttery taste. Noticeable aftertaste and well balanced.,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,Still love it. Down to my last bottle.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Deep red colour. Notes of blackberries and chocolate. Even a bit tobacco. Medium + finish ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Good wine. Will not disappoint.,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
158193257,Punch in the mouth then smooth finish ,2018.0,12.5,Spain, Jumilla,10.65,3.9,Shiraz/Syrah
1469676,"Very good wine, but the barique notes are too strong for my taste. The acidity is high and contributes to the freshness, probably this wine would be a popular choice.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Taste: whipped cream, vanilla 

Probably my favorite Pinot ever, very vanilla-y and tastes funky",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
158565485,"This missed the mark big time. Was turned off that I bought it for $32 at Eataly ($11 at LCBO). Was highly acidic, quite bitter & difficult to take down with strong tannins. ",2018.0,,Italy, Toscana,15.43,3.9,Sangiovese
156848268,"Expected too much due to the vivino score.
Too sweet for me.
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"Like a seasoned old man, but with a young spirit. Exciting deep color. This one will certainly not dissapoint. dark chocolate  dark fruit cinnamon cherry ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Blackish body with maroon on the 'horizon'.

Leather, black cherries, plum, red cherries, intense coffee, oak, saline, hibiscus, cloves, cinnamon & liquorice.

Medium to high alcohol. Above average acidity & tannins.

It's a beautiful wine where you can savor, it seems, countless sips.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Very pleasant though not a 4 in my mind. I’ve enjoyed Blauburgunder in Switzerland that has more character. ,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"Low acid, plumb, oak, friendly flavors",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
164942605,"A nice dry leather and prune start, very nice bodied and a strong plum cherry oak blackberry raisin finish. 
Needs to breathe at least an hour for the nice finish. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
1469676,"Big, bold, blackberry and vanilla, utterly smooth. Pleasing but somehow I didn’t find the Italian character, it could have been a bold new world wine.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Very dark ruby red color. Ripe redberries with tobacco in the nose with a hint of cacao but generally quite weak. Pleasant ripe red fruit in the taste, tobacco, a hint of vanilla elegant and smooth but too little strength for my taste. Fair finish. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160102339,"⭐ 3.8

👃 Oak, raspberry, tobacco, leather, prune... 

👅 Cherry, minerals, pepper, plum, vanilla...

🍇 70% Cabernet Sauvignon, 30% Merlot

🌡️14%

A very accomplished red blend from Venice (in Tinazzi's unofficial trademark heavy bottle that you could knock someone out with)...! It has a rather fresh, juicy bouquet & sultry, velvety notes on the palate... 🍷👌",2019.0,,Italy, Veneto,18.58,4.1,Cabernet Sauvignon
164942605,On the nose there is a lot of black fruit and can really smell the strength. Balanced in the mouth between the blackcurrant and liquorice with some oak coming through. Thoroughly pleasant and perfect with the steak pie we had!!,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
161375238,oak dark fruit blueberry vanilla dark fruit ,2019.0,14.5,France, Montagne-Saint-Émilion,16.66,4.0,Merlot
1469676,"Full body, modest price, good",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Amazing wine from Italy. 99 points by Luca maroni 
For this prize amazingly ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Just like what Pinot noir should be and a reasonable price,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"Prune nose, oak and dark chocolate palate, medium/long finish... great value.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
14426601,"Hm, ArJuneTina so why not throw a @[1|15397767|Aaron Blazer] malbec monday in the mix before I start 𝐆-week tomorrow

Regional style cabernet sauvignon-malbec blend. Seen some suggestions 85% malbec and 15% cabernet sauvignon but not sure

On nose ripe plum, smoke, vanilla, tobacco, meat, sweet spices. On palate oak, plum, ground pepper, black cherry

A monster coming with quite high alcohol. It carry the percentage well though still a tad out of my comfort zone. €33. Good wine but a bit rich. 3,9⭐️",2015.0,13.2,Argentina, Salta,31.96,4.3,Malbec
1469676,Beautiful rich full bodied wine with very slight pepper in aftertaste ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150287130,"An almost black blend of Tempranillo, Syrah, and CS. Full-bodied and packed with dark fruit. Also rather smooth and well evolved with nice oak flavours. Blackberry, prune, vanilla, dark chocolate, oak, and even some slightly burnt hints. ",2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
1469676,"Wonderful wine, great value for the Francs spent on it! Goes very well with vegan sushi or grilled broccoli! ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156098313,@Costco discounted price ₩25200,2018.0,,Italy, Chianti Classico,30.66,4.1,Sangiovese
150293804,"Well rounded red wine out of spain bold deep in purple color as poured into glass. 
Has great taste not the usual Spanish red grape from central northern Spain. Well worth price if you like deep red bold tasting red wines. 🍷",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
167430286,"Once again;Very enjoyable red. Bold, jammy blackberries, a chalky mouth feel with a slightly tannic finish. Graduates to a 4 today.",2020.0,14.0,Italy, Puglia,6.57,4.1,Negromaro
156263848,"Extremely light coloured, even for a Pinot Noir. Vanilla on the nose and a young balance of acids and tannins on the palate. This 2018 vintage will improve over time but us playfull and easy drinking now. Hard to keep them in the cellar.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
157739188,"3.7/5. Deep ruby with a lighter purple rim. Beautiful nose with the notes of cherry, blackberry, blueberry, and vanilla. Off-dry at the beginning, with aromas of baking spices at the (med) finish. Med body. Soft med tannins. Good acidity. 14% ABV. Paired with eggplant lasagna. Still, sweet reds aren’t my thing. ",2016.0,,Italy, Toscana,11.06,4.0,Merlot
150287130,"Well rounded but complex, bramble, red cherry, prune,  fig, chocolate, vanilla, hint of  tarragon, eucalyptus, oak and mushroom, very well balanced, with velvety tannins.",2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
1469676,"Soft tannins, very easy on the palate, notes of Prunes, dates and figs, medium body",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150611659,"Drinkable red wine. Pleasant fruity smell, mild-medium acidity, lacking a distinctive oomph to bring it all together. $7.99* at Costco, would repurchase",2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
1469676,Very deep ruby red colour.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Decent. From wsj ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"It's good wine with fruitful taste
I would buy it again",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
14426601,"Super nice big red from a boutique high altitude winery in Cafayate. Very complex, woody, very good finish. ",2015.0,13.2,Argentina, Salta,31.96,4.3,Malbec
160136298,"This wine is above average! It has a blackberry and blackcurrant test. If you like full body wine, this is the right for you! I love it!",2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
156263848,"Oak, vanilla and the expected artificial flavor. Well, some more in the cellar.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
162906933,Easy. Smooth. Bold. Deep color. Great with pizza,2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
157739188, cherry black cherry oak,2016.0,,Italy, Toscana,11.06,4.0,Merlot
167320307,"4,4 ⭐️ / 94p Fantastic wine for the price.  Classic Rioja with lots of vanilla. ",2010.0,15.0,Spain, Rioja Alta,22.26,4.3,Tempranillo
156306216,"Really dark wine, with purple edges. You can’t see through the glass. “Curtains”.

Characters: dry and rather soft, the tannins are humble.

Great palette of vanilla, cherry and leather - with a long smooth aftertaste. 

Grapes grown on over 900m altitude. Thinking on ☕️, how it grow slower on altitude but develop a smooth taste. 

My 7:th RdD, and average score is 4,3. I also rated one as a 5. About 3% of my rated wines gets full score. 

RdD is highly recommend. ❤️

🍷🇪🇸 Tell me your best Ribera del Duero. ",2018.0,14.5,Spain, Ribera del Duero,23.66,4.0,Tempranillo
1469676,"3.8 - Very opulent. The tannins are moderate and very fine. Fat, fleshy fruit is the order of the day here, almost as if you were walking through an orchard and pick only the most beautiful and aromatic fruit. An intense but beguilingly soft wine both on the nose and on the palate.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
159381531,"
Aged in oak barrels!

🍇 Touriga Nacional, Touriga Franca, other in small percentage
👁️ Purple
👃 Plum, blackberry, leather, touch of red fruits, touch of back pepper on the nose
👅 Nice sourness, velvet tannins,  medium-long lingering. Touch of licorice on the palate. 

A.B.V 13.5%

Nice Douro blend 🍷

Well paired with shredded pork shank sandwich 😋

Glass service at home 100ml ",2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
160136298,"Very dark red, inky black ? In the glass
Nose of intense black fruits and vanilla.
Extremely full, typical Barrosa Shiraz smash you in the face with black fruit.  Bramble, Cassis, black cherry etc.
Fine tannin, lingering finish of liquorice and candied plum.",2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
156848268,"Fruity, sweetish and well rounded. One of the nicest red wines I’ve ever tasted",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
143590134,"Full bodied and very smooth. plenty of dark fruit flavour. 
Drank this bottle with a very good steak and it complimented the meal perfectly. The bottle was a gift and just wished I had some more to look forward to!",2016.0,,France, Saint-Émilion Grand Cru,26.8,4.1,Merlot
167154204,"A BBQ wine, powerful and overly sweet to my taste. Will not but again ",2022.0,,Spain, Vino de España,8.26,4.1,Shiraz/Syrah
142319633,"Not a big fan of merlot in general but wanted to give a try to ""the best Italian wine""... Well,I have other favorites in Tuscany!  vanilla cherry and a lot of power from that wine(14% alcohol), that did not allow me to enjoy it. ",2015.0,14.0,Italy, Costa Toscana,20.86,4.2,Merlot
156263848,One of the best pinots I’ve had at this price.  My new go-to.,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"Really a heavy wine not only the bottle, perfect match for sirloin steak.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
85213787,"Amazing wine, nice notes of pepper. ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
164942605,Not that expected but one clear thing is that this is great wine. Fruity smell and not heavy.,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
150611659,Spicy and fruity,2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
156263848,"A bit of a bite, not as smooth as I expect a Pinot noir, but yummy none the less.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"This Farnese Cinque Autoctoni is a ""tour de forse"" on 5 different land born grapes.

The result is fine, this red is very complex, strong tannins, some sweetness and full of red fruits. Lacks a bit of accidity to ""wash"" all this body and sweetness. But this is not a problem, so to say!

It seems to me a bit ""rustic"" but the overall result is very good. A must try once!!

Cheers!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
159498249,"I like the sweet taste of it
 vanilla oak plum cherry @",2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
156848268,Smooth and Fruity. A lovely Spanish wine ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156848268,"Still a great wine! 
(Only the vanilla notes is not to my taste).
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
150293804,Very nice balanced Tempranillo. Burgundy colour with a medium body. Taste and aroma of  oak cherry vanilla leather blackberry plum chocolate black fruit red fruit dark fruit blackcurrant,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,"Taste is sweet and very delicious.
I could easily have one bottle on my own 🤪.you have to try it 👌.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Exquisite full-bodied wine with a berry bouquet. Chocolate and tobacco notes. 
Wonderful wine.
The wife loves it, too ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
21154063,Got no frute but very special in a way I can not describe. I say you shall try it if you are more in to dry stuff,2015.0,14.0,France,Saint-Émilion Grand Cru,33.59,4.1,Merlot
20161520,Back to basics. Great St Emilion. ,2015.0,14.0,France, Saint-Émilion Grand Cru,23.66,4.1,Merlot
162906933,"A very decent Bolgheri
Dark garnet colored 
Oak, leather and mocha on the nose
Red fruit forward with aromas of violet floating in and out.
I would say needs about an hour to open and would do well with some years in the cave to reach full potential ",2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
162964968,Really decent wine ,2020.0,,Italy, Salento,8.26,4.1,Primitivo
164942605,"Smell of apple peel, leather, strawberry jam. I mouth slightly sweet with high oaky tannins. Aromas of prunes and coffee. Vanilla aftertaste. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
156848268,"This seems to me to be a wine made for easy drinking. It’s not bad, but it’s not special ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156848268,"It is too sweet, taste like dessert wine 
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
157739188,very nice with pasta a la pomodori 😍,2016.0,,Italy, Toscana,11.06,4.0,Merlot
162906933,"Oak nose with leather, tobacco and cardamom. High acidity in mouth young tannins, and lots of dark fruit. Young, needs 2-3 years at least still.",2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
160136298,Another bottle. 2020vintage,2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
150543588,"Nice flavor, taste of berry, oak.
Bold in taste.",2017.0,,Italy, Marche,20.86,4.2,Sangiovese
1469676,"Super as usual. 
A must try if you like italian wine.
4+",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Silky, great table wine",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
156848268,"Tasty, soft wine 👌🏼",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,"Smooth, full bodied and a lot of flavors ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"So good, deep fruit  chocolate vanilla oak black fruit",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Wow!!! Marry X-timas ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Dark ruby colour. Nice nose. Oak, fruity, smooth medium body. Very enjoyable with cheese or meats.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
85213787,Holy Moly!! Rich full body yet smooth. ,2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"Dark fruits on the nose. Dark fruits, oak, cocoa, tobacco on the palate. Elegant yet complex. Excellent finish and longevity. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,Very nice. My favorite vine,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
150611659,"cherry red fruit oak 
Easy drinking, dry, good wine
",2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
156848268,All time favourite. A must buy in Netto. Bargin. Can’t do any harm ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
155598602,"A pretty decent primitivo with an off dry palette. Plenty of cherry and raspberry notes. Got strong wet jute aroma as soon as I opened the bottle. For a second I thought the bottle was corked. But as the bottle sat on the counter it opened up and the sweet notes of cherries and the unmistakeable notes of Primitivo shohe through. I think the issue was the temperature. I took it out of the cooler which was at 13degrees centrigrate. I think  like any Primitivo, this needs to be at least 19deg. Lots of oak.",2017.0,13.0,Italy, Puglia,9.34,4.0,Primitivo
1469676,"Spectacular wine, underpriced in my humble opinion. A wonderful find!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
