name,type
Dandelion Vineyards Lioness of McLaren Vale Shiraz 2020,red-wine
Dandelion Vineyards Lionheart of the Barossa Shiraz,red-wine
Danimi Redivivo Taurasi DOCG 2017,red-wine
Daou Reserve Cabernet Sauvignon 2020,red-wine
Daou Sequentis Reserve Merlot 2020,red-wine
Daphne Red Mavrodaphne 2016,red-wine
Dashe Todd Brothers Ranch Old Vines Single Vineyard Series Zinfandel 2019,red-wine
David and Nadia Elpidios 2020,red-wine
Davis Bynum Russian River Valley Pinot Noir 2018,red-wine
Davis Phase V Cabernet Sauvignon 2017,red-wine
De Martino Alto de Piedras Single Vineyard Carmenre 2018,red-wine
DeRicci Vino Nobile di Montepulciano 2018,red-wine
Decoy Cabernet Sauvignon,red-wine
Decoy Limited Alexander Valley Cabernet Sauvignon 2021,red-wine
Decoy Limited Napa Valley Red 2019,red-wine
Decoy Merlot 2021,red-wine
Decoy Pinot Noir 2021,red-wine
Decoy Zinfandel 2021,red-wine
Del Rio Vineyards Pinot Noir 2020,red-wine
Delas Frres Domaine des Tourettes Hermitage 2018,red-wine
Delas Frres La Landonne CteRtie 2018,red-wine
Delas Frres Les Challeys SaintJoseph 2020,red-wine
Delas Frres Saintepine SaintJoseph 2018,red-wine
Delas Les Bessards Hermitage 2019,red-wine
Delas Ligne de Crte Les Grandes Vignes Hermitage 2019,red-wine
Delas SaintEsprit Ctes du Rhne 2021,red-wine
DeLille Cellars D2 2019,red-wine
DeLille Four Flags Cabernet Sauvignon 2018,red-wine
DeLille Mtier Cabernet Sauvignon 2021,red-wine
Demuerte 2020,red-wine
Descendientes de J Palacios Ptalos 2020,red-wine
Descendientes de J Palacios Villa de Corulln 2021,red-wine
Desierto Pampa Blend 2016,red-wine
Desire Lush  Zin Primitivo 2021,red-wine
Dettori Renosu Rosso Romangia IGT,red-wine
Di Rinaldi Brachetto dAcqui DOCG 2020,red-wine
Diablo Dark Red,red-wine
Diabolica Red VQA,red-wine
Dichosa Cabernet Sauvignon 2019,red-wine
Diemersdal Reserve Pinotage 2021,red-wine
Diggers Law Pinot Noir 2019,red-wine
Digma DOCa Rioja Tempranillo 2019,red-wine
Dios Ares Crianza 2018,red-wine
Divergence Gamay Noir 2021,red-wine
Dixie  Bass Red Blend 2018,red-wine
Doa Paula Estate Malbec,red-wine
Domaine Alma Negra Gran Alma Negra 2017,red-wine
Domaine AmiotServelle ChambolleMusigny 2018,red-wine
Domaine Anita Reine de Nuit MoulinVent 2020,red-wine
Domaine Baud Cousu Main Trousseau 2019,red-wine
Domaine Belle Roche Pierre CrozesHermitage 2017,red-wine
Domaine Boris Champy Aux Coucherias Beaune 1er Cru 2019,red-wine
Domaine Boris Champy En Boeuf Pommard 2019,red-wine
Domaine Bouchard Pre  Fils Les Avaux Beaune 1er Cru 2019,red-wine
Domaine Bousquet Cabernet Sauvignon Organic,red-wine
Domaine Bousquet Malbec Organic,red-wine
Domaine Boyar Cabernet Sauvignon,red-wine
Domaine Brunely Vacqueyras 2020,red-wine
Domaine Calmel  Joseph La Madone 2016,red-wine
Domaine Chanson Pre  Fils Clos des Fves Monopole Beaune 1er Cru 2019,red-wine
Domaine Chante Cigale Extrait ChteauneufduPape 2016,red-wine
Domaine ChantePerdrix ChteauneufduPape 2021,red-wine
Domaine Courbis Les Royes SaintJoseph 2020,red-wine
Domaine Coursodon Silice 2018,red-wine
Domaine Curry Napa Valley Cabernet Sauvignon 2018,red-wine
Domaine CyrotButhiau Clos Rousseau Santenay 1er Cru 2020,red-wine
Domaine CyrotButhiau Les Charmots Pommard 1er Cru 2020,red-wine
Domaine dArdhuy Chaumes VosneRomane 1er Cru 2020,red-wine
Domaine dArdhuy Clos du Roi Corton Grand Cru 2018,red-wine
Domaine dArdhuy Les Fremiers Volnay 1er Cru 2018,red-wine
Domaine dArgenson Les Pierreux Brouilly 2018,red-wine
Domaine DOr Red,red-wine
Domaine de Baronarques Grand Vin 2016,red-wine
Domaine de Bellene Aux Chaignots NuitsSaintGeorges 1er Cru 2021,red-wine
Domaine de Bellene Hommage  Franoise Potel Vieilles Vignes 1er Cru 2021,red-wine
Domaine de Bellene Hommage  Franoise Potel Vieilles Vignes Beaune 1er Cru 2019,red-wine
Domaine de Bellene Hommage  Jean Fert Vieilles Vignes SavignylsBeaune 1er Cru 2021,red-wine
Domaine de Bellene Les Grands Poisots Volnay 2021,red-wine
Domaine de Bellene Les Suchots VosneRomane 1er Cru 2021,red-wine
Domaine de Bellene Maison Dieu Vieilles Vignes Bourgogne Pinot Noir 2021,red-wine
Domaine de Bellene Quartiers de Nuits VosneRomane 2021,red-wine
Domaine de Bellene Vieilles Vignes NuitsSaintGeorges 2017,red-wine
Domaine de Bellene Vieilles Vignes SaintRomain 2021,red-wine
Domaine de Bellene Vieilles Vignes SavignylsBeaune 2021,red-wine
Domaine de Carobelle Vacqueyras 2021,red-wine
Domaine de Cause La Lande Cavagnac Malbec 2018,red-wine
Domaine de Coulet Billes Noires 2015,red-wine
Domaine de Courcel Grand Clos des penots 1er Cru 2018,red-wine
Domaine de Courcel Les Croix Noires Pommard 1er Cru 2018,red-wine
Domaine de Courcel Les Frmiers Pommard 1er Cru 2018,red-wine
Domaine de Fabrgues LOre 2019,red-wine
Domaine de FontSane Tradition Gigondas 2020,red-wine
Domaine de Fontbonau Ctes du Rhne 2017,red-wine
Domaine de Fontbonau Les Chaux de Fontbonau Ctes du Rhne 2016,red-wine
Domaine de Geais Ctes du Marmandais 2019,red-wine
Domaine de lAgly Les Cimes 2015,red-wine
Domaine de LAigle Pinot Noir 2019,red-wine
Domaine de la Borie Blanche 2020,red-wine
Domaine de la Bouronire Fleurie 2019,red-wine
Domaine de la Charbonnire Cuve Vieilles Vignes ChteauneufduPape 2019,red-wine
Domaine de La Madone Le Perron BeaujolaisVillages 2022,red-wine
Domaine de la Pirolette La Poulette SaintAmour 2018,red-wine
Domaine de la Pirolette Le Carjot SaintAmour 2019,red-wine
Domaine de la Pirolette SaintAmour 2020,red-wine
Domaine de la Solitude ChteauneufduPape 2021,red-wine
Domaine de Viaud 2015,red-wine
Domaine des Perdrix VosneRomane 2020,red-wine
Domaine des Snchaux ChteauneufduPape 2019,red-wine
Domaine des Tourelles Vieilles Vignes Carignan 2020,red-wine
Domaine du Beauregard Maranges Les Clos Roussots 1er Cru 2021,red-wine
Domaine du Clos Frantin Les Malconsorts VosneRomane 1er Cru 2018,red-wine
Domaine du Grand Tinel Heres ChteauneufduPape 2015,red-wine
Domaine du Pourpre 2019,red-wine
Domaine du Sacr Coeur 2020,red-wine
Domaine du Vieux Lazaret Cuve Exceptionnelle ChteauneufduPape 2016,red-wine
Domaine Eden Cabernet Sauvignon 2018,red-wine
Domaine Eden Pinot Noir 2019,red-wine
Domaine Faiveley Clos de LEcu Beaune 1er Cru 2017,red-wine
Domaine G RoblotMarchand Echezeaux Grand Cru 2020,red-wine
Domaine G RoblotMarchand Les Fues ChambolleMusigny 1er Cru 2018,red-wine
Domaine GeantetPansiot CharmesChambertin Grand Cru 2018,red-wine
Domaine GeantetPansiot Le Poissenot GevreyChambertin 1er Cru 2018,red-wine
Domaine Giraud Les Gallimardes ChteauneufduPape 2019,red-wine
Domaine Giraud Tradition ChteauneufduPape 2019,red-wine
Domaine Glinavos Dryades Red Blend Epirus 2015,red-wine
Domaine Gouron Chinon 2020,red-wine
Domaine Guy  Yvan Dufouleur 16eme Gnration Bourgogne Hautes Ctes de Nuits 2020,red-wine
Domaine Hatzimichalis Cabernet Sauvignon,red-wine
Domaine JDenuzire SaintJoseph 2020,red-wine
Domaine Jaboulet Cornas 2016,red-wine
Domaine Jessiaume Santenay Les Gravires 1er Cru 2020,red-wine
Domaine Labruyre Champ de Cour MoulinVent 2018,red-wine
Domaine Lafage Cuve Nicolas Vieilles Vignes Grenache Noir 2020,red-wine
Domaine Le Couroulu Vieilles Vignes Vacqueyras 2017,red-wine
Domaine les Alexandrins 2019,red-wine
Domaine Les Grands Bois Cuve Philippine SainteCcile Ctes du RhneVillages 2021,red-wine
Domaine Marquis dAngerville Champans Volnay 1er Cru 2020,red-wine
Domaine Melody Crozes Hermitage Etoile Noire 2019,red-wine
Domaine Melody Marc et Marlne Syrah Vin de France 2020,red-wine
Domaine Michelle Philipon Vieilles Vignes Maranges 2020,red-wine
Domaine Mucyn Aquilon Cornas 2017,red-wine
Domaine Naturaliste Discovery Cabernet Sauvignon 2019,red-wine
Domaine Nikolaou Agiorgitiko Nemea Organic 2019,red-wine
Domaine PV Jaboulet Ermitage Rouge 2016,red-wine
Domaine P DubreuilFontaine Pre  Fils CortonPerrires Grand Cru 2017,red-wine
Domaine Pansiot Cte de NuitsVillages 2021,red-wine
Domaine Pavelot SavignylsBeaune 1er Cru Aux Guettes 2018,red-wine
Domaine Pierre Damoy ChambertinClos De Bze Grand Cru 2014,red-wine
Domaine Ponsot Cuve du Bourdon Corton Grand Cru 2018,red-wine
Domaine Queylus Rserve du Domaine Pinot Noir 2018,red-wine
Domaine Queylus Tradition Pinot Noir 2021,red-wine
Domaine Raymond Usseglio La Part des Anges ChteauneufduPape 2018,red-wine
Domaine Raymond Usseglio La Part des Anges ChteauneufduPape 2019,red-wine
Domaine SaintPrfert Charles Giraud Collection ChteauneufduPape 2019,red-wine
Domaine SaintPrfert Rserve Auguste Favier ChteauneufduPape 2019,red-wine
Domaine Sauvete Antea Touraine Chenonceaux Organic 2018,red-wine
Domaine Sauvete Privilege Touraine 2015,red-wine
Domaine St Patrice Vieilles Vignes ChteauneufduPape 2017,red-wine
Domaine Tawse Champeaux GevreyChambertin 1er Cru 2020,red-wine
Domaine Tawse Frmiets Volnay 1er Cru 2020,red-wine
Domaine Tawse Les Lavires SavignylsBeaune 1er Cru 2020,red-wine
Domaine Tawse MazisChambertin Grand Cru 2018,red-wine
Domaine Tortochot Champerrier Vieilles Vignes GevreyChambertin 2020,red-wine
Domaine Tortochot Clos de Vougeot Grand Cru 2020,red-wine
Domaine Tortochot Lavaux StJacques GevreyChambertin 1er Cru 2020,red-wine
Domaine Tour Saint Michel ChteauneufduPape Cuve du Lion Rouge 2019,red-wine
Domaine Tour Saint Michel Le Lien ChteauneufduPape 2015,red-wine
Domaines Andr Aubert Visan Ctes du RhneVillages 2022,red-wine
Domaines Peyronie Chateau Pauillac 2018,red-wine
Dominio del Bendito Las Sabias 2018,red-wine
Dominio del Plata Nosotros Malbec 2019,red-wine
Don David Reserve Malbec,red-wine
Don Melchor Cabernet Sauvignon 2019,red-wine
Dont Tell Gary Shiraz 2020,red-wine
Donatella Cinelli Colombini Riserva Brunello di Montalcino 2016,red-wine
Donelan Cuve Keltie Syrah 2017,red-wine
Donelan Sonoma County Cuve Moriah 2016,red-wine
Donelan Tripps Block Perli Vineyard Pinot Noir 2017,red-wine
Donini Merlot,red-wine
Donnachiara Irpinia Aglianico 2020,red-wine
Donnafugata Fragore Contrada Montelaguardia 2018,red-wine
Donnafugata Mille e una Notte 2018,red-wine
Doppio Pass Primitivo IGT Puglia,red-wine
Doppio Passo Botter Primitivo Salento IGT,red-wine
DoudetNaudin Vin De France Pinot Noir,red-wine
Dough Cabernet Sauvignon 2020,red-wine
Dourthe Chateau Belgrave Grand Cru Classe 1855,red-wine
Dragani Montepulciano DAbruzzo DOC,red-wine
Drumheller Cabernet Sauvignon 2020,red-wine
Duca di Saragnano Alchymia Primitivo,red-wine
Duca Di Saragnano Chianti Governo,red-wine
Duckhorn Napa Valley Cabernet Sauvignon 2019,red-wine
Duckhorn Napa Valley Cabernet Sauvignon 2020,red-wine
Duckhorn Napa Valley Merlot 2019,red-wine
Duckhorn Napa Valley Merlot 2020,red-wine
Duckhorn Three Palms Vineyard Merlot 2020,red-wine
Duemani Suisassi Syrah 2018,red-wine
Durant  Booth Cabernet Sauvignon 2020,red-wine
Durbanville Hills The Tangram Red Blend 2017,red-wine
Duro Istriano 2017,red-wine
Dutschke Oscar Semmler Single Vineyard Shiraz 2018,red-wine
E Delaunay Vieilles Vignes SavignylsBeaune 2017,red-wine
E Guigal Ctes du Rhne,red-wine
E Guigal Chteau de Nalys Grand Vin ChteauneufduPape 2019,red-wine
E Guigal ChteauneufduPape 2018,red-wine
E Guigal CrozesHermitage 2019,red-wine
E Guigal ExVoto Ermitage 2018,red-wine
E Guigal Gigondas 2019,red-wine
E Guigal Hermitage 2018,red-wine
E Guigal La Landonne CteRtie 2017,red-wine
E Guigal La Mouline CteRtie 2017,red-wine
E Guigal La Mouline CteRtie 2018,red-wine
E Guigal La Turque CteRtie 2017,red-wine
E Guigal La Turque CteRtie 2018,red-wine
E Guigal SaintJoseph 2019,red-wine
E Guigal Saintes Pierre de Nalys ChteauneufduPape 2017,red-wine
EastDell Black Cab VQA,red-wine
EastDell Black Label CabernetMerlot 2017,red-wine
EastDell Black Label Shiraz 2019,red-wine
EastDell Pinot Noir 2017,red-wine
Easton Reserve Cabernet Sauvignon 2014,red-wine
Edicion Limitada Mediterranean 2016,red-wine
Edna Valley Vineyard Cabernet Sauvignon 2020,red-wine
Edouard Delaunay Bourgogne Cte dOr Pinot Noir 2018,red-wine
Edouard Delaunay Les Rouards Bourgogne Hautes Ctes de Nuits 2020,red-wine
Edouard Delaunay Septembre Bourgogne Pinot Noir 2020,red-wine
Ego Bodegas Infinito 2016,red-wine
Eikendal Classique 2018,red-wine
Eisele Vineyard Altagracia Cabernet Sauvignon 2018,red-wine
Eisele Vineyard Cabernet Sauvignon 2018,red-wine
Eisele Vineyard Syrah,red-wine
El Abuelo de Piqueras Seleccin 2017,red-wine
El Abuelo Organic Tempranillo Monastrell Almansa,red-wine
El Abuelo Organic Tempranillo Monastrell Almansa DO,red-wine
El Caire Monastrell 2018,red-wine
El Enemigo Los Parasos Bonarda 2019,red-wine
El Enemigo SyrahViognier 2019,red-wine
El Espinal De Exopto Maturana Tinta 2021,red-wine
El Esteco 1946 Old Vines Malbec 2021,red-wine
El Esteco Malbec 2021,red-wine
El Gor MonastrellSyrahPetit Verdot,red-wine
El Goru Gold MonastrellSyrahCabernet Sauvignon 2018,red-wine
El Petit Bonhomme 2020,red-wine
El Puntido 2015,red-wine
Elda Cantine Contralto Negroamaro IGP 2017,red-wine
Elda Cantine Il Primo Nero di Troia IGP 2018,red-wine
Elderton Barossa Shiraz 2020,red-wine
Elderton Cabernet Sauvignon 2021,red-wine
Elderton Command Single Vineyard Shiraz 2018,red-wine
Elderton Helbig 1915 Shiraz 2020,red-wine
Elderton Neil Ashmead Grand Tourer Shiraz 2019,red-wine
Elderton Ode To Lorraine Cabernet SauvignonShirazMerlot 2021,red-wine
Elena Fucci Titolo Aglianico del Vulture 2020,red-wine
Elephant Hill Syrah 2018,red-wine
Elizabeth Spencer Rutherford Cabernet Sauvignon 2019,red-wine
Elle de Landaluce Rioja Alavesa 2019,red-wine
Elodia Single Vineyard Los Chacayes Malbec 2018,red-wine
Elouan Pinot Noir 2019,red-wine
Elways Reserve Cabernet Sauvignon 2020,red-wine
Ely by Callaway Cabernet Sauvignon 2020,red-wine
Emiliana Coyam Organic Red Blend,red-wine
Emiliana G 2017,red-wine
Emiliana Novas Organic Gran Reserva Carmenre 2020,red-wine
Emmolo Merlot 2020,red-wine
Enchanted Tree Shiraz 2018,red-wine
Eneko 2015,red-wine
Enrico Serafino Sanavento Barbaresco 2020,red-wine
Enrique Mendoza Estrecho Monastrell 2018,red-wine
Entre Restanques et Garrigues 2020,red-wine
Enzo Vincenzo Valpolicella Ripasso DOC,red-wine
Epoch Estate Blend 2018,red-wine
Epoch Veracity 2015,red-wine
Era Montepulciano DAbruzzo DOC Organic,red-wine
Erath Pinot Noir,red-wine
Errazuriz Max Reserva Cabernet Sauvignon,red-wine
Errzuriz Aconcagua Alto Cabernet Sauvignon 2020,red-wine
Errzuriz Aconcagua Costa Las Pizarras Pinot Noir 2020,red-wine
Errzuriz Don Maximiano Founders Reserve Cabernet Sauvignon 2016,red-wine
Errzuriz Don Maximiano Founders Reserve Cabernet Sauvignon 2018,red-wine
Errzuriz Kai Carmenre 2016,red-wine
Errzuriz KAI Carmenre 2018,red-wine
Errzuriz La Cumbre Syrah 2018,red-wine
Errzuriz Las Pizarras Syrah 2018,red-wine
Errzuriz Max VIII 2018,red-wine
Escondido Tempranillo 2019,red-wine
Escudero Arvum 2005,red-wine
Escudo Rojo Origine 2020,red-wine
Escudo Rojo Reserva Cabernet Sauvignon 2020,red-wine
Esk Valley Artisanal Syrah 2019,red-wine
Esk Valley Hawkes Bay Artisanal Syrah 2019,red-wine
Esk Valley Syrah 2018,red-wine
Espectacle del Montsant 2015,red-wine
Esporao Monte Velho Red 2022,red-wine
Esporo Reserva Red,red-wine
Estate Papaioannou Agiorgtiko 2019,red-wine
Etude Cabernet Sauvignon 2018,red-wine
Etyeki Kuria Kekfrankos Sopron 2019,red-wine
Etyeki Kuria Merlot Sopron 2019,red-wine
Etyeki Kuria Pinot Noir Esterhazy 2020,red-wine
Evans  Tate Redbrook Estate CabernetMerlot 2019,red-wine
Evans  Tate Redbrook Estate Shiraz 2018,red-wine
Evel Tinto 2019,red-wine
Exultet Estates Royal Road Recipe Pinot Noir VQA,red-wine
Exultet Royal Road Recipe Pinot Noir 2017,red-wine
Eyrie Vineyards Daphne Vineyard Dundee Hills Pinot Noir 2019,red-wine
Eyrie Vineyards Roland Green Dundee Hills Pinot Noir 2019,red-wine
Eyrie Vineyards Sisters Pinot Noir 2019,red-wine
Eyrie Vineyards South Block Pinot Noir 2014,red-wine
Eyrie Vineyards The Eyrie Dundee Hills Pinot Noir 2018,red-wine
Fabiano I Fondatori Riserva Amarone della Valpolicella 2017,red-wine
Fabre Montmayou Reserva Cabernet Franc 2021,red-wine
Fabre Montmayou Reserva Malbec 2021,red-wine
Fabulas Felices Passerina IGP Terre di Chieti 2021,red-wine
Fabulas Fuit SangiovesePrimitivo IGP Terre 2021,red-wine
Fakin Teran 2021,red-wine
Falernia Titn Single Vineyard Reserva Syrah 2017,red-wine
Famiglia Castellani Sangiovese 2019,red-wine
Famiglia Farina Amarone della Valpolicella Classico 2016,red-wine
Familia Conesa La Doncella de las Vias Tempranillo Crianza 2020,red-wine
Famille Isabel Ferrando Beatus Ille Ctes du Rhne 2021,red-wine
Famille Isabel Ferrando Colombis ChteauneufduPape 2020,red-wine
Famille Perrin Domaine du Clos des Tourelles Gigondas 2020,red-wine
Famille Perrin LArgne Vieilles Vignes Gigondas 2020,red-wine
Famille Perrin La Gille Gigondas 2020,red-wine
Famille Perrin Les Christins Vacqueyras 2020,red-wine
Famille Perrin Les Cornuds Vinsobres 2020,red-wine
Famille Perrin Les Sinards ChteauneufduPape,red-wine
Famille Perrin Nature Ctes du Rhne 2021,red-wine
Famille Perrin Rserve Ctes du Rhne,red-wine
Famoso Rubicon IGP,red-wine
Fanti Poggio Torto Rosso 2020,red-wine
Fanti Vigna le Macchiarelle Riserva Brunello di Montalcino 2016,red-wine
Fantini Casale Vecchio Lot 23 Montepulciano DAbruzzo DOC Organic,red-wine
Fantini Montepulciano DAbruzzo DOC,red-wine
Fantini Negroamaro Puglia IGP,red-wine
Fantini Numero Uno Primitivo IGP,red-wine
Fantini Sangiovese IGT,red-wine
Farina Montecorna Ripasso Valpolicella Classico Superiore 2019,red-wine
Farina Valpolicella Ripasso Superiore DOC,red-wine
Farmers Leap Random Shot Shiraz 2020,red-wine
Farmers Leap Shiraz 2017,red-wine
Farpoint Cabernet Sauvignon Bourbon Barrel Aged,red-wine
Fattoria la Massa Carla 6 2018,red-wine
Fattoria la Rivolta Simbiosi 2016,red-wine
Fattoria Le Pupille Saffredi 2020,red-wine
Fattoria Le Terrazze Marche Rosso Chaos 2017,red-wine
Fattoria Le Terrazze Rosso Conero 2017,red-wine
Faust Cabernet Sauvignon 2020,red-wine
Faustino I Gran Reserva,red-wine
Faustino I Gran Reserva 2001,red-wine
Favia Cabernet Sauvignon 2018,red-wine
Favia Carbone Cabernet Sauvignon 2020,red-wine
Favia La Magdalena Red 2018,red-wine
Fazi Battaglia Passerina 2022,red-wine
Flsina Colonia Chianti Classico Gran Selezione 2019,red-wine
Flsina Fontalloro 2019,red-wine
Featherstone Cabernet Franc,red-wine
Featherstone Red Tail Merlot 2021,red-wine
Fel Savoy Vineyard Pinot Noir 2018,red-wine
Felsina Colonia Chianti Classico Gran Selezione 2018,red-wine
FerrariCarano Cabernet Sauvignon 2018,red-wine
FerrariCarano Siena Sonoma County 2018,red-wine
Ferraton Pre  Fils La Matinire CrozesHermitage 2020,red-wine
Ferrer Bobet Vinyes Velles 2016,red-wine
Ferruccio Deiana Sleno Riserva Cannonau di Sardegna 2018,red-wine
Fess Parker Ashleys Pinot Noir 2020,red-wine
Feteasca Neagra Eticheta Galbena Cotnari DOC,red-wine
Feudo Arancio Cabernet Sauvignon,red-wine
Feudo Maccari Mahris Syrah 2017,red-wine
Feudo Maccari Noto Ner Nero dAvola 2020,red-wine
Fielding Fireside Red VQA,red-wine
Fili derba Nero di Troia 2019,red-wine
Finagra Alandra Red,red-wine
Finca Decero Remolinos Vineyard Malbec 2012,red-wine
Finca Don Carlos Calathus Roble Malbec 2018,red-wine
Finca el Lince Monastrell 2017,red-wine
Finca El Origen Mountain Character Reserva Cabernet Sauvignon 2021,red-wine
Finca El Origen Reserva Estate Malbec 2021,red-wine
Finca Lalande Organic Malbec 2020,red-wine
Finca Las Moras Malbec,red-wine
Finca Monica Crianza 2019,red-wine
Finca Nueva Reserva 2015,red-wine
Finca San Blas Dulce Utiel Requena 2016,red-wine
Finca Sophenia Altosur Malbec 2021,red-wine
Fincas Las Moras Paz Malbec 2019,red-wine
Firestone Cabernet Sauvignon,red-wine
Firriato Quater 4 Rosso 2014,red-wine
Firriato Santagostino Baglio Sora 2015,red-wine
Fish Hoek Shiraz,red-wine
Fiuza Eminente Reserva Tinto 2020,red-wine
Fiuza Premium Reserva Alicante Bouschet 2020,red-wine
Flagstone Poetry Cabernet Sauvignon,red-wine
Flanagan The Beauty of Three Proprietary Red 2017,red-wine
Flat Rock Pinot Noir,red-wine
Flat Rock Red Twisted 2020,red-wine
Flavs Amarone della Valpolicella 2018,red-wine
Flavs Valpolicella Ripasso Superiore 2018,red-wine
Fleurie Grand Pre Gamay Organic 2021,red-wine
Flora Springs Holy Smoke Vineyard Cabernet Sauvignon 2017,red-wine
Flora Springs Trilogy 2019,red-wine
Flowers Pinot Noir 2021,red-wine
Flying Goat Dierberg Vineyard Pinot Noir 2016,red-wine
Fogolar Cabernet Franc 2019,red-wine
Folie  Deux Merlot 2017,red-wine
Folonari Sangiovese,red-wine
Folonari Valpolicella Classico DOC,red-wine
Folonari Valpolicella Ripasso Classico Superiore DOC,red-wine
Foncalieu Via Nostrum 2019,red-wine
Fonseca Periquita Red,red-wine
Fontana Di Papa Red,red-wine
Fontanafredda Barbera dAlba 2020,red-wine
Fontanafredda Barolo DOCG,red-wine
Fontanafredda Serralunga dAlba Barolo 2018,red-wine
Fonte Da Serrana Red 2021,red-wine
Fontodi Filetta di Lamole Chianti Classico 2020,red-wine
Fontodi Vigna del Sorbo Gran Selezione Chianti Classico 2019,red-wine
Force Majeure Syrah 2017,red-wine
Foris Rogue Valley Pinot Noir 2021,red-wine
Forman Cabernet Sauvignon 2018,red-wine
ForteMasso Castelletto Barolo 2016,red-wine
Fossacolle Riserva Brunello di Montalcino 2016,red-wine
Fossil Point Pinot Noir 2018,red-wine
Four Vines Old Vine Zinfandel 2019,red-wine
Framingham Pinot Noir 2019,red-wine
Franois Lurton LEsprit de Chacayes 2021,red-wine
Franois Villard Jouvet 2020,red-wine
Franois Villard Lappel des Sereines Syrah 2020,red-wine
FranoisXavier Lambert Prestige des Dentelles Gigondas 2020,red-wine
Francis Coppola Diamond Collection Blue Label Merlot 2018,red-wine
Francis Coppola Diamond Collection Cabernet Sauvignon,red-wine
Francis Coppola Diamond Collection Red Label Zinfandel 2019,red-wine
Francis Ford Coppola Directors Cut Cabernet Sauvignon 2019,red-wine
Franco Pacenti Rosildo Brunello di Montalcino 2015,red-wine
FrancoisXavier Nicolas Pre  Fils Le Jardin du Pape ChteauneufduPape 2019,red-wine
FrancoisXavier Nicolas Pre  Fils SaintMaurice Ctes du RhneVillages 2019,red-wine
Frank Phlan 2019,red-wine
Frankland Rocky Gully Shiraz 2019,red-wine
Franzia Cabernet Sauvignon,red-wine
Freemark Abbey Bosch Cabernet Sauvignon 2018,red-wine
Freemark Abbey Rutherford Cabernet Sauvignon 2018,red-wine
Freemark Abbey Sycamore Vineyard Cabernet Sauvignon 2017,red-wine
Frei Brothers Reserve Pinot Noir 2020,red-wine
Fresco Di Masi Rosso,red-wine
Frescobaldi Castelgiocondo Ripe Al Convento Riserva Brunello di Montalcino 2015,red-wine
Frescobaldi Castelgiocondo Ripe Al Convento Riserva Brunello di Montalcino 2016,red-wine
Frescobaldi Castiglioni Chianti DOCG,red-wine
Frescobaldi Chianti Nipozzano Riserva DOCG,red-wine
Frescobaldi Pomino Vin Santo 2014,red-wine
Frescobaldi Remole Toscana IGT,red-wine
Frescobaldi Tenuta Perano Chianti Classico 2018,red-wine
FRIND Big Red 2020,red-wine
Frind Pinot Noir Cuve 2019,red-wine
Frisky Beaver Badass Baco VQA,red-wine
Frisky Beaver Dam Good Red VQA,red-wine
Frisky Beaver Red VQA,red-wine
Frisky Zebras Seductive Shiraz,red-wine
Fritz Wamer XXL Sptburgunder 2015,red-wine
Fritz Wassmer Spatburgunder Trocken QbA 2020,red-wine
Frogs Leap Rutherford Cabernet Sauvignon 2019,red-wine
Front Road Cellars Kindred Red Blend VQA,red-wine
Front Road Cellars Red Blend VQA,red-wine
Frontera After Midnight Dark Red Blend,red-wine
Fuzion Alta Reserve Malbec,red-wine
Fuzion Organic Malbec Cabernet,red-wine
Fuzion Shiraz Malbec,red-wine
G Marquis The Silver Line Pinot Noir,red-wine
Gaa de Chteau Puybarbe 2019,red-wine
Gabbiano Chianti DOCG,red-wine
Gabriel Meffre Laurus Cte Rtie 2019,red-wine
Gabriel Meffre Laurus CrozesHermitage 2018,red-wine
Gabriel Meffre Laurus CrozesHermitage 2019,red-wine
Gabriel Meffre Laurus Gigondas 2017,red-wine
Gabriel Meffre SaintBarthlmy Vacqueyras 2020,red-wine
Gabriel Meffre SaintPierre CrozesHermitage 2020,red-wine
Gabriel Meffre SaintThodoric ChteauneufduPape 2020,red-wine
Gabriel Meffre SainteCatherine Gigondas 2019,red-wine
Gabriel Meffre St Vincent Cotes Du Rhone,red-wine
GAIT Reserve Cabernet Sauvignon 2020,red-wine
Gaja Barbaresco 2020,red-wine
Gaja CaMarcanda Promis 2020,red-wine
Gaja Dagromis Barolo 2019,red-wine
Gaja Sito Moresco 2021,red-wine
Galil Mountain Alon KP 2019,red-wine
Galil Mountain Merlot KP 2019,red-wine
Galil Mountain Shiraz KP,red-wine
Gallica Oakville Ranch Vineyard Cabernet Sauvignon 2019,red-wine
Gallica St Helena Cabernet Sauvignon 2018,red-wine
Gandona Cabernet Sauvignon 2017,red-wine
Garage Co Renacido Vineyard Lot 114 Dry Farmed Old Vines Cabernet Sauvignon 2020,red-wine
Garage Wine Co Bagual Vineyard Lot 106 Dry Farmed Old Vines 2019,red-wine
Garage Wine Co Bagual Vineyard Lot 79 Dry Farmed Old Vines Fieldblend Grenacha 2016,red-wine
Garage Wine Co Cru Truquilemu Dry Farmed Old Vines Field Blend Carignan 2019,red-wine
Garage Wine Co Las Higueras Vineyard Lot 112 Old BushHead Vines Cabernet Franc 2019,red-wine
Garage Wine Co Sauzal Vineyard Lot 105 Dry Farmed Old Vines CarignanGarnachaMonastrell 2019,red-wine
Garage Wine Co Truquilemu Vineyard Lot 117 Dry Farmed Old Vines Field Blend Carignan 2019,red-wine
